country_id,tournament_id,tournament_name,tournament_url,tournament_stage_id,tournament_template_id,country_name
207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,6kmzF1qt,Wales
207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,4psotQZt,Wales
207,SAlHpJnm,Cymru North,/football/wales/cymru-north/,nFGzY6u3,OOrGe6RP,Wales
207,ngbQsqad,FA Cup,/football/wales/fa-cup/,Gp9c0mLN,j7WKjtqI,Wales
207,IHEK5ni3,League Cup,/football/wales/league-cup/,0IpUfRro,xAcLgIDU,Wales
207,vX2T3QLF,Premier Women,/football/wales/premier-women/,2BGmFnzH,YLKJYRqt,Wales
208,Wx6sVOMU,Division 1,/football/yemen/division-1/,G4F27ZJj,zyBbdg89,Yemen
209,Wv3ojuPP,Super League,/football/zambia/super-league/,21FuA3md,QcPRi4on,Zambia
209,rHILUc0d,Absa Cup,/football/zambia/absa-cup/,fJOL8Ns3,dSBJYVTs,Zambia
209,h6CSXZYi,Super Cup,/football/zambia/super-cup/,48ztIM7T,AJqvINE8,Zambia
210,67ADUJXg,Premier Soccer League,/football/zimbabwe/premier-soccer-league/,UqyebQ3j,OErJ0IVR,Zimbabwe
210,0bzPB6Lb,Castle Challenge Cup,/football/zimbabwe/castle-challenge-cup/,C4zhHFj3,2JFsbbdE,Zimbabwe
210,YXuszUM9,Chibuku Super Cup,/football/zimbabwe/chibuku-super-cup/,EH8i7jmK,K0mgW01K,Zimbabwe
