team_id,name,country_id,tournament_id,tournament_name,tournament_url,tournament_stage_id,country_name
hhPUKlHi,St. Patricks,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
zHEZJ8Wc,Bohemians,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
KIN6lmnH,Shamrock Rovers,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
4pzGI6GG,Dundalk,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
Yi2pvBXo,Galway,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
OjQROO8j,Shelbourne,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
MyD3Jn1A,Derry City,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
b9MAm71N,Drogheda,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
fuCylRGT,Sligo Rovers,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
8zdjj9H4,Waterford,96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,Ireland
QeO2kTWA,Cork City,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
tILQLU1o,Bray,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
dlb3qoPp,UC Dublin,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
UFH7y8oi,Wexford,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
86GBzS0c,Athlone,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
KCdAvVnh,Cobh Ramblers,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
E7DwJSo4,Finn Harps,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
SKvdUpoT,Longford,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
KnNpcyal,Kerry,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
xpda4uom,Treaty United,96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,Ireland
Y5TaMKY6,Guadalajara Chivas,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
G8PFBMll,Cruz Azul,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
8hiBr2eQ,Toluca,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
QT16qrtK,Pachuca,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
UB73mIXI,UNAM Pumas,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
vyrswtJm,Club America,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
AVOJAt4f,Atlas,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
Iy4albIC,Tigres UANL,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
nw32pOQD,Necaxa,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
2wZp8NAh,Juarez,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
l0iuHPBQ,Club Leon,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
nuNVeQkr,Club Tijuana,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
Ya23C2Zs,Monterrey,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
OYSN90J0,Atl. San Luis,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
pO5ijKm0,Puebla,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
fqJAznPc,Queretaro,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
AXl5ehGE,Mazatlan FC,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
EBPEFrRQ,Santos Laguna,128,xf3GsU0B,Liga MX,/football/mexico/liga-mx/,rLQEVQTq,Mexico
pErwvM3s,Atlante,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
02yBHib0,Cancun,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
jF6f1ter,Jaiba Brava,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
dIjKh24D,Irapuato,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
MwA7wxoa,Zacatecas Mineros,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
pGfS9s40,Leones Negros,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
lhGQk0Yg,Atl. Morelia,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
IT36ygAH,Tepatitlan de Morelos,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
bXXGgrk7,Venados,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
SjAdlIbc,Atletico La Paz,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
4bpU5gWn,Tapatio,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
2s8EMcaL,Tlaxcala,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
SpOmxEoR,Alebrijes Oaxaca,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
2ugBHosE,Correcaminos,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
4AYCfOZ0,Dorados de Sinaloa,128,b9iPu8VN,Liga de Expansion MX,/football/mexico/liga-de-expansion-mx/,0QWDr4Dk,Mexico
txUJt9AR,Los Angeles FC,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
K2dlua5N,Vancouver Whitecaps,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
x05z14ue,San Jose Earthquakes,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
W0ealpQl,Real Salt Lake,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
6P5S63Ah,Seattle Sounders,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
4GtbI4Q1,FC Dallas,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
EuGkBf33,San Diego FC,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
jmBZNRn8,Colorado Rapids,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
zXFxsw2a,Minnesota United,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
2i4sdl32,Houston Dynamo,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
IeT6JBE3,Austin FC,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
U3ebh62R,Los Angeles Galaxy,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
4r4sKQud,St. Louis City,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
bm8usLzB,Portland Timbers,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
CURGfJWt,Sporting Kansas City,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
84yIDQMe,Nashville SC,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
vZraQYnO,New York City,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
QJF7WTFB,Charlotte,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
0AheRyBg,Inter Miami,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
UwAwNo2E,Chicago Fire,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
zsdfgnmL,Toronto FC,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
zV5YmQAr,New York Red Bulls,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
O6hjfSXE,DC United,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
tr3oe8I8,New England Revolution,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
8btog05R,FC Cincinnati,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
pQ8rarA7,Columbus Crew,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
EPngUvhk,Atlanta Utd,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
j9cigLCr,CF Montreal,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
rsHkUNCo,Orlando City,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
Szrwix67,Philadelphia Union,200,tUfctlzI,MLS,/football/usa/mls/,bgQzSI5N,USA
AohGC74A,Tampa Bay,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
nRGIlQ2T,Louisville City,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
2wA8p3yn,Charleston,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
Ew2P6PKC,Hartford Athletic,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
UJTiXUTf,Miami FC,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
dAoaDOc7,Detroit,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
trYG3CIh,Pittsburgh,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
dtMNCXyk,Indy Eleven,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
bill0tFO,Brooklyn,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
rysqEtSu,Birmingham,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
faQG6GQT,Loudoun,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
EabuZlYo,Rhode Island,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
IspoiWFE,Sporting Jax,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
llkqyHYq,Orange County SC,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
8njPmvTl,San Antonio,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
MRumD0sn,El Paso,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
z3BFwb83,Sacramento Republic,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
zLYVwGMm,Oakland Roots,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
dI5p0xzH,New Mexico,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
CKTv7Tll,Lexington,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
rmLxuq9b,Colorado Springs,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
OEz4Fa6C,FC Tulsa,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
vVWDE67k,Las Vegas Lights,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
CWnNB64j,Phoenix Rising,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
0vY9Fnhq,Monterey Bay,200,QR7aRI3d,USL Championship,/football/usa/usl-championship/,Ykw3nDdd,USA
C23omttL,Atl. Nacional,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
GdemgvJl,Dep. Pasto,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
bLphhbYf,Deportes Tolima,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
bVsnDlMD,Once Caldas,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
ptqMix37,Junior,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
Oh9HQv4e,America De Cali,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
GWDKnMQE,Dep. Cali,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
Ma0BXUXe,Aguilas,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
KK2QOIY7,Inter Bogotá,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
OWsQjdID,Millonarios,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
KzwFLhIU,Llaneros,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
I1DMa0eR,Bucaramanga,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
6HbMPbJ1,Santa Fe,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
p2ADRKlk,Ind. Medellin,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
8YJQcU38,Fortaleza,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
zs0leK3r,Cucuta,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
GfFNymsk,Alianza,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
hCwaFc4a,Jaguares de Cordoba,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
ULWUFrRR,Chico,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
CYojC8yK,Pereira,53,tYhlmBUI,Primera A,/football/colombia/primera-a/,I7rbp1up,Colombia
8tIHbqDh,Inter Palmira,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
tpLItk4L,U. Magdalena,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
6eofBSjQ,Cartagena,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
zms5B2Zr,Quindio,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
xtFGm2B8,Envigado,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
25WDovil,Ind. Yumbo,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
O8ANu9JR,Barranquilla,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
EcJJz8BQ,Tigres,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
foERz7de,Bogota,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
ET6jTFPs,Orsomarso,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
tUWKtMms,Patriotas,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
6yoKBtoR,Boca Juniors,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
ze01M68P,Real Cundinamarca,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
jD7zZpR7,Atletico F.C.,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
nPIUdlJE,Real Santander,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
IZmBcNVO,Leones,53,Cd9rBEMP,Primera B,/football/colombia/primera-b/,ABbJaDVs,Colombia
th4HPIws,Colo Colo,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
YPTUuyqJ,Limache,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
Qe432hiO,U. Catolica,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
xW771C6U,U. De Chile,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
vVvwgdNn,Nublense,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
hYrshGxg,O'Higgins,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
SlhZpIaP,Huachipato,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
hWejMZ6h,Coquimbo,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
6BcMMext,U. De Concepcion,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
rN3Jxc8g,A. Italiano,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
M34g8ulJ,Union La Calera,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
d6kYgx8t,La Serena,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
Kr3LOxgm,Everton,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
U35cjf75,Palestino,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
YeUwzehC,Cobresal,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
GKJrZE7I,D. Concepcion,51,dtweQvIP,Liga de Primera,/football/chile/liga-de-primera/,f1w5g1qT,Chile
KhQZzyw6,Cobreloa,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
WMffLgMb,D. Puerto Montt,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
jc0w1RUn,Recoleta,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
hhzzduQ7,Magallanes,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
QVQVyHNa,Antofagasta,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
rJpx869i,Deportes Temuco,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
hxNnWi6H,Copiapo,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
bFNrXXjB,S. Wanderers,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
hSKmWrtQ,San Marcos de Arica,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
tjbndIRL,San Luis,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
p2dQLFin,U. Espanola,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
b7yIrwa0,CD Santa Cruz,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
IsMuMZ5C,Deportes Iquique,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
viNyNFj6,Curico Unido,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
MeQbiiaI,San Felipe,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
QZfOjEMB,Rangers,51,r7IzAIum,Liga de Ascenso,/football/chile/liga-de-ascenso/,ABpVBrac,Chile
thR1R82f,Racing Montevideo,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
r1hkKQek,Penarol,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
tbnNFtY1,Maldonado,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
AsJ8EUY2,Central Esp.,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
UaVu2MhA,Nacional,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
lpWdsUdH,Montevideo City,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
dvF4FAJd,Wanderers,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
Mcpcah1G,Albion,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
0KuKBKxT,Liverpool M.,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
U9v7QSIL,Defensor Sp.,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
jgsDvTBl,Cerro Largo,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
AcRB7b0j,Danubio,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
U1MuWpN3,Boston River,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
OMUq1t8G,CA Cerro,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
2TRo7vop,Progreso,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
UcloL6tq,Juventud,201,dYEz5au9,Liga AUF Uruguaya,/football/uruguay/liga-auf-uruguaya/,fexyMpvQ,Uruguay
SloWMcWg,Cerrito,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
jJqtjB5C,La Luz,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
llQF6IFd,Fenix,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
reRTGm9A,Uruguay Montevideo,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
S2uxdNK5,Huracan FC,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
jmura0NM,Tacuarembo,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
ptOJNwHm,Atenas,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
27mJGMIe,Plaza Colonia,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
YcqTeCRb,Oriental,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
O288i6FR,Colon,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
r95zuWYa,Rentistas,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
xMlsAMoN,Paysandu FC,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
44ICDll9,Miramar,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
CI1JPnYR,River Plate,201,fVPc4wAL,Segunda Division,/football/uruguay/segunda-division/,6BDmr10n,Uruguay
b9eesWQG,Olimpia Asuncion,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
C4uAqERi,Cerro Porteno,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
pxVtG7lc,Ameliano,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
tlTrrCBA,Nacional Asuncion,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
WdYZQrTO,Sportivo Trinidense,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
KYvzpYtb,Guarani,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
bPwvqhd4,Libertad Asuncion,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
WhS2lQYL,Recoleta,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
44u3vKp4,Rubio Nu,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
SjvFLAZp,2 de Mayo,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
EogpxU3p,Sp. Luqueno,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
Awvfjn49,San Lorenzo,151,QHlx73M9,Copa de Primera,/football/paraguay/copa-de-primera/,EBFnzgo3,Paraguay
GYxobEi0,General Caballero JLM,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
lAdLw2uC,Benjamin Aceval,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
Slcti31U,Paraguari AC,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
SGIjiOBd,Atl. Tembetary,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
bqfI2s7J,Encarnacion FC,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
ClcSkFr7,Independiente FBC,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
b1h2ykJK,Dep. Capiata,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
WMg3uAeT,Sol de America,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
hxhlylJj,Tacuary,151,pSKBbLEq,Division Intermedia,/football/paraguay/division-intermedia/,xd5ER1qf,Paraguay
